authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b0085a97ee9a848d25a9a28c13539cd2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e0a68351&x-expires=1761948000&x-signature=f0virB4bxhmpnwK0j1DVQkintYY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,humanhighlightfilm.bsk,"JOSH GIDDEY CALLED GAME FROM HALFCOURT!!! CRAZY GAME-WINNER IN CHICAGO🔥 

Josh Giddey is entering a make-or-break season 🔥 
Last year with the Bulls: 14.6 PTS, 8.1 REB, 7.2 AST, and a career-high 37.8% from three. 
He finished the season strong — near triple-double averages down the stretch. 
Now it’s all about consistency and leadership. 
If he carries that momentum into 2025–26, an All-Star nod could be within reach 🌟 
The next chapter of Giddey’s evolution starts now. 🏀

#chicagobulls #joshgiddey #lebron #gamewinner #lakers 
@chicagobulls @lakers @joshgiddey",17300,2246,950200,186,112,Le Monde - From Talk to Me,Richard Carter,False,2025-10-11T09:00:00.000Z,https://www.tiktok.com/@humanhighlightfilm.bsk/video/7558860227332869384
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddb1bae76544d73b74940b71b8bb112d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1603f52b&x-expires=1761948000&x-signature=SmibSOtlp1VHQ%2BRxU3bBzK3Bm%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,houseofhighlights,THE WAIT IS FINALLY OVER 🙌🔥 #nba #basketball #bball #hoops #joshgiddey ,87200,3740,837700,306,21,original sound,House of Highlights,True,2025-10-21T15:38:55.000Z,https://www.tiktok.com/@houseofhighlights/video/7563699739309493518
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6ee420cea53213d06ac5fdc66d95c60b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=20a293f5&x-expires=1761948000&x-signature=cUBrQn%2FCDd1kYcK7NusOmmeg4KM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,joshgiddey,easy #fyp ,56300,1611,1600000,577,17,original sound,JoshGiddey,True,2025-09-18T01:17:37.000Z,https://www.tiktok.com/@joshgiddey/video/7551232187006192904
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b6fe7781a6e60f410086722c4fdb3e19~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=db77034c&x-expires=1761948000&x-signature=BBQCAIruLPPR%2Bq4Sk2mTmzcH8vo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,nba,"One of the craziest finishes to a regular season game in recent history 🤯

The NBA is back Oct. 21! #NBA #Basketball #Bulls #Lakers ",474900,74900,5800000,4672,150,original sound,NBA,True,2025-09-18T19:39:00.000Z,https://www.tiktok.com/@nba/video/7551515996125728031
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddb1bae76544d73b74940b71b8bb112d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1603f52b&x-expires=1761948000&x-signature=SmibSOtlp1VHQ%2BRxU3bBzK3Bm%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,houseofhighlights,JOSH GIDDEY RE-SIGNING WITH BULLS. 🚨🔥 (per Shams) #joshgiddey #nba #bulls #basketball ,35000,852,416100,218,11,original sound,House of Highlights,True,2025-09-09T19:22:26.000Z,https://www.tiktok.com/@houseofhighlights/video/7548171814195842318
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7d156f17a2afc1e6d3629f4d351403ba~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=89c9235f&x-expires=1761948000&x-signature=D%2FwJvg8pIJVU3Kxh1N6mYCJ02TA%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,christopherkwong,These weren’t even the worst offenders 🥀#fyp #fypage #foryoupagе ,281200,3805,11100000,7195,14,original sound,Mike Sybrid,True,2025-10-24T03:19:15.000Z,https://www.tiktok.com/@christopherkwong/video/7564622478199295246
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bc46686caf762a8690af72c06978985a~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=4801eba9&x-expires=1761948000&x-signature=XEAewYSfyo4N%2BdHI220ksA5J0UE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,hapo800k,What a sound 🥶🔥 #coldestmoments#gtr#edit#foryouu#viralvideos#fyp,323400,8864,4100000,1903,16,CANTO DE LUNA (SUPER SLOWED),h6itam & DYSMANE & ICEDMANE,False,2025-06-01T03:22:33.000Z,https://www.tiktok.com/@hapo800k/video/7510816028113276166
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/dcac043021e987b955b598553c73c10d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=aa7eb623&x-expires=1761948000&x-signature=v0dUFe9qDVZx64ogeKzIgC1dlmw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,_maskoff_,😭😭😭 #real #joshgiddey #meme #blowup #nba ,7464,972,58300,98,15,original sound,coolkid ☀️,True,2025-09-03T15:27:25.000Z,https://www.tiktok.com/@_maskoff_/video/7545884871521062175
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ddb1bae76544d73b74940b71b8bb112d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=1603f52b&x-expires=1761948000&x-signature=SmibSOtlp1VHQ%2BRxU3bBzK3Bm%2F4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,houseofhighlights,"Luka will miss at least the next few games to nurse a finger sprain and leg contusion, per Shams 🙏 #basketball #bball #hoops #lukadoncic #nba ",69300,3020,946600,290,8,original sound,House of Highlights,True,2025-10-26T19:29:30.000Z,https://www.tiktok.com/@houseofhighlights/video/7565614720460295479
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/6551f2344c5290e8c00bd6efc22d22bc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b76d015d&x-expires=1761948000&x-signature=m7CqaeNYcR6pE%2BxdW4Me9eSE2VU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,speakcontext,Luka Doncic MVP // #fyp #viral #nba ,182600,11100,1000000,1134,62,Angelo.swole,CREATOR.MP3🎧,True,2025-10-25T05:41:40.000Z,https://www.tiktok.com/@speakcontext/video/7565030314330852639
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28348b732c47eae0d3c43ffdfc89832c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e4f6a05c&x-expires=1761948000&x-signature=8ZJev6Q661fBovU2PQsyhF0wInU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,gdextraclips,Wemby is just unreal bro 😭🙏 #nba #basketball #fyp #foryou #foryoupage ,340100,20200,1700000,1404,61,original sound,lowtierjah,True,2025-10-26T22:53:06.000Z,https://www.tiktok.com/@gdextraclips/video/7565667141119249677
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fca4fcddba89fdce6c46622a1f9c66c9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a75aa697&x-expires=1761948000&x-signature=ImeUQLKy%2BrJJNEYtoYDIA6SWrcY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,whistlebasketba11,"RaJon Rondo Move 🔥🏀 เนียนตาดีจริงๆ 
#Fyp  #basketball  #บาสเกตบอล  #rajonrondo ",417200,3518,4800000,1135,19,เสียงต้นฉบับ - WhistleBasketba11,Whistle Basketball Shop,True,2024-01-09T14:52:03.000Z,https://www.tiktok.com/@whistlebasketba11/video/7322111442499472645
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7334779943544291334~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=ae499a60&x-expires=1761948000&x-signature=vEDaDXXLhjXZJiEUrZ4DHmzAxMQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,espn_australia_nz,"Josh Giddey showed out in the Bulls W!! 🔥 🇦🇺 Giddey put up 19 points, 11 assists and 5 rebounds as Chicago upset the Pistons to snatch a win in their opening game!! #NBA #joshgiddey #chicagobulls #fyp #espn",1014,28,40300,15,129,original sound,ESPN Australia/NZ,True,2025-10-23T03:05:33.000Z,https://www.tiktok.com/@espn_australia_nz/video/7564247941867654456
https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae635b40b04e6385c36e27ee1ecb23a0~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6101596d&x-expires=1761948000&x-signature=%2FNRKsNoJdmrI89ILeOsGOwTA3H8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,charlescalamiong_,sablay #basketball ,147900,2848,1600000,708,19,original sound - itsmechrls.,charlescalamiong_,True,2024-09-22T01:13:14.000Z,https://www.tiktok.com/@charlescalamiong_/video/7417269067859447057
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7830f1f99f5ccf4c793a2a850eb6f4b1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=2897936e&x-expires=1761948000&x-signature=DKE6obpGpvtssgBEjQngicK5mkk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,hornets,Ready to see more of this tmr 🤝 #charlottehornets #lameloball #nba ,97000,2585,1200000,278,13,original sound,Charlotte Hornets,True,2024-01-16T19:24:18.000Z,https://www.tiktok.com/@hornets/video/7324779088814640426
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28348b732c47eae0d3c43ffdfc89832c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e4f6a05c&x-expires=1761948000&x-signature=8ZJev6Q661fBovU2PQsyhF0wInU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,gdextraclips,Ja Morant CAN FLY 😱 #nba #basketball #fyp #foryou #foryoupage ,651000,18800,7500000,1453,61,Beckham,Dee Billz & Kyle Richh & Kai Swervo & KJ Swervo,False,2025-09-12T19:19:54.000Z,https://www.tiktok.com/@gdextraclips/video/7549284404997279031
https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0db293741c8f0326c29f00356ff12856~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=38a7227f&x-expires=1761948000&x-signature=DYNEGYsZn6YIwM3QG3qx%2BM87flE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,houseofbasket,what do you expect from him in the next season? 🤔 | #jamorant #nba #basketball #nbaedits #memphisgrizzlies ,690400,42800,4600000,1189,63,original sound,House Of Basket,True,2025-09-11T21:11:26.000Z,https://www.tiktok.com/@houseofbasket/video/7548942244791815446
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/338e103e1ab4ee0a84c7b35753002777~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f00423c9&x-expires=1761948000&x-signature=2%2FqLhIya5AvBvmS0sDjntu%2BG%2Bd0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,peb_productions,Giddeyyyy #joshgiddey #chicagobulls #bulls #victorwembanyama #donovanmitchell #sabrinaionescu ,191700,11800,1200000,1250,36,original sound,peb_productions,True,2025-06-21T00:48:34.000Z,https://www.tiktok.com/@peb_productions/video/7518198013450358029
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7cb785684e5b1924e6ab0243e441be1f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=45319a7e&x-expires=1761948000&x-signature=LuGGMO1QPqYnp4ol9XFs0rYltsk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,evibol9,de la luna #slowedsongs #mytypeofmusic #song #viral #fyp ,26700,300,406300,83,15,CANTO DE LUNA (SUPER SLOWED),h6itam & DYSMANE & ICEDMANE,False,2025-08-18T19:41:25.000Z,https://www.tiktok.com/@evibol9/video/7540012970756050231
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/16c209ace3a03d110c758f76df823102~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=69398a0d&x-expires=1761948000&x-signature=brWOAFzjM2khcTvv7ZwX%2BOM4Iao%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hitamrk_seaxxxx,#meme #fyi #fyp #makeitviral #basketball sorry po ,103000,14600,1300000,340,10,original sound - sean,sean,True,2025-09-03T15:54:39.000Z,https://www.tiktok.com/@hitamrk_seaxxxx/video/7545891922456448264
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6ee420cea53213d06ac5fdc66d95c60b~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=20a293f5&x-expires=1761948000&x-signature=cUBrQn%2FCDd1kYcK7NusOmmeg4KM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,joshgiddey,#duet with @NBL father #fyp ,10500,142,108000,125,21,His Eyes Were Like Mine by Jiandro,Extendo,True,2025-09-21T11:13:49.000Z,https://www.tiktok.com/@joshgiddey/video/7552499096058072338
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/113c115deba30f0a9e6e82398bf48b53~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=02224451&x-expires=1761948000&x-signature=b2NL4Q9Xp66nRcP6rwKTYHn%2BKx0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,noyxix,Mr Clutch. #nba #warriors #curry #clutch #basketball ,161600,4555,903000,293,75,som original,MR TONMOY⚡,True,2025-10-27T12:38:18.000Z,https://www.tiktok.com/@noyxix/video/7565879927631875350
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0cd35da1c85eebf617d7f69f24cf9c5e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0887b966&x-expires=1761948000&x-signature=tsqD7wt0cAwuMjyv4mkB2kQ0hXQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,azbijeceylan,Kyrie is now mentoring the new gen.Time really flies 😭😭#nba #basketballedits #basketball #kyrieirving ,255400,15000,1700000,656,67,原聲,Lerealhighlight,True,2025-10-27T11:14:55.000Z,https://www.tiktok.com/@azbijeceylan/video/7565858283840441630
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6d00c6f5ffa6e1360dfb85ae7f50e554~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=f2475181&x-expires=1761948000&x-signature=CanlAtB3mViJwCsHPp3zpZVbdx8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,coryyyb2,Why Herbert run into him like that #justinherbert #chargers #nfl #movebitgetouttheway #fyppp ,1200000,44600,16700000,8417,7,original sound,Imferal,True,2025-10-25T05:05:49.000Z,https://www.tiktok.com/@coryyyb2/video/7565021015235906829
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28348b732c47eae0d3c43ffdfc89832c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e4f6a05c&x-expires=1761948000&x-signature=8ZJev6Q661fBovU2PQsyhF0wInU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,gdextraclips,This duo is special ❤️🙏 #nba #basketball #fyp #foryou #foryoupage ,51000,1746,292700,147,62,original sound,arq,True,2025-10-28T04:05:42.000Z,https://www.tiktok.com/@gdextraclips/video/7566118743076556045
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bc8e833a57f65d97531948885fae73f2~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=ad472756&x-expires=1761948000&x-signature=VuuOXu7YSo%2BcoRM5F%2F0zod7Reac%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,quiscapalot,#lukadoncic #luka #lakers #nba #viral @Kalshi ,16900,659,154800,299,64,original sound,Quis 🐐,True,2025-10-26T19:35:01.000Z,https://www.tiktok.com/@quiscapalot/video/7565616097911721230
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8bf9da8c25287e3022d7244cd56ea784~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=4fbce332&x-expires=1761948000&x-signature=W1byyOdn0N5%2Bndw4iKVu9mS3x9A%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,lukaxdoncicx,"The sass 😂😂 c’mon ref it’s an easy call 💜💛
#lukadoncic #lakers #fyp #nba #lukamagic @Luka ",1209,52,21400,21,21,original sound,LukaTheDon,True,2025-10-20T17:57:21.000Z,https://www.tiktok.com/@lukaxdoncicx/video/7563364357518789943
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28348b732c47eae0d3c43ffdfc89832c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e4f6a05c&x-expires=1761948000&x-signature=8ZJev6Q661fBovU2PQsyhF0wInU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,gdextraclips,LeBron tried to steal Luka's magic 😁❤️ #nba #basketball #fyp #foryou #foryoupage ,49600,1436,283900,124,61,original sound,vonzworld (DJ),True,2025-10-25T07:13:19.000Z,https://www.tiktok.com/@gdextraclips/video/7565053621218413837
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d23c64ca5dfda10fbf1e65cb93b0e572~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=205a1d50&x-expires=1761948000&x-signature=2mmxVPyUBMycdq1kXgR3htZtjHE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,alexmedits,Song: Canto de luna (slowed) #aftereffects #spiderman #andrewgarfield #andrew #promo25,14800,962,139200,130,25,CANTO DE LUNA (SLOWED),h6itam & DYSMANE & ICEDMANE,False,2025-07-03T22:30:00.000Z,https://www.tiktok.com/@alexmedits/video/7522935012459597061
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28348b732c47eae0d3c43ffdfc89832c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e4f6a05c&x-expires=1761948000&x-signature=8ZJev6Q661fBovU2PQsyhF0wInU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,gdextraclips,Zion vs Wemby was EPIC 😱 #nba #basketball #fyp #foryou #foryoupage ,194900,10400,1500000,704,61,original sound,D7AUD,True,2025-10-25T05:22:07.000Z,https://www.tiktok.com/@gdextraclips/video/7565025124412378381
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e5f659e11f52391f072b13e789854963~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=04e6b301&x-expires=1761948000&x-signature=DTlm%2B1Fir%2FPPCFjw6JKL%2FUl%2BFvc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,moddereditz,My fav episode 😂 | #wednesday #wednesdayseason2 #jennaortega #edit #fyp ,48900,1411,651200,212,24,CANTO DE LUNA (SUPER SLOWED),h6itam & DYSMANE & ICEDMANE,False,2025-09-05T19:45:28.000Z,https://www.tiktok.com/@moddereditz/video/7546693567670963461
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/28348b732c47eae0d3c43ffdfc89832c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=e4f6a05c&x-expires=1761948000&x-signature=8ZJev6Q661fBovU2PQsyhF0wInU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,gdextraclips,Stephen Curry MASTERCLASS 🔥 #nba #basketball #fyp #foryou #foryoupage ,75000,2954,353300,284,61,XSMP,xsmp,True,2025-10-24T07:01:33.000Z,https://www.tiktok.com/@gdextraclips/video/7564679490333314318
